city	brand	car_title	offer_price	mileage	newcar_price	car_age	result	
北京	奥迪A1	1.4TFSIUrban(进口)	10	7.8	24.4	74	0.409836066
北京	奥迪Q5	40TFSI技术型	31.88	2.39	46.4	27	0.687068966
北京	奥迪Q5	2.0TFSI舒适型	20	3.79	51.6	75	0.387596899
北京	奥迪Q3	35TFSI进取型	20.5	3.7	30.9	50	0.663430421
北京	奥迪A5	Coupe45TFSI(进口)	29	5.65	57	45	0.50877193
北京	奥迪A6L	2.0TFSI自动标准型	15.6	12.4	42.3	84	0.368794326
北京	奥迪A6L	TFSI舒适型	29.9	4.9	48.5	46	0.616494845
北京	奥迪TT	TT2.0TFSI典藏版(进口)	23	5.2	58.5	96	0.393162393
北京	奥迪A6L	30FSI舒适型	30.6	7.8	50.9	50	0.601178782
北京	奥迪Q3	35TFSIquattro技术型	20	4.2	36.2	43	0.552486188
北京	奥迪Q5	2.0TFSI运动版(进口)	18.5	18.11	62.6	99	0.295527157
北京	奥迪Q7	3.0TFSI舒适型(245kW)(进口)	35	9.06	126.7	69	0.276243094
北京	奥迪TTS	TTSCoupe2.0TFSIquattro(进口)	25	2.6	71.9	88	0.347705146
北京	奥迪A5	2.0TFSISportback舒适型(进口)	23.5	10	53.6	83	0.438432836
北京	奥迪A4L	1.8TFSI自动舒适型	13.7	8.3	31.6	81	0.433544304
北京	奥迪Q5	40TFSI技术型	25	6.3	46.4	58	0.538793103
北京	奥迪Q7	35TFSI越野型(进口)	50	2.65	105.5	45	0.473933649
北京	奥迪A4L	35TFSI典藏版Sline舒适型	26	1.27	36.1	26	0.720221607
北京	奥迪Q5	40TFSI技术型	27.8	5.48	46.4	52	0.599137931
北京	奥迪A6L	35FSIquattro技术型	32	6.1	54.3	40	0.5893186
北京	奥迪Q3	35TFSI舒适型	22	1.07	34.3	57	0.641399417
北京	奥迪A4L	2.0TFSI自动标准型	16	8.65	33.6	75	0.476190476
北京	奥迪Q3	35TFSI舒适型	18	5.66	34.3	57	0.524781341
北京	奥迪Q5	2.0TFSI技术型	22	12.8	46.4	74	0.474137931
北京	奥迪A4L	2.0TFSI自动标准型	16	7.5	33.6	73	0.476190476
北京	奥迪Q5	40TFSI技术型	28.8	3.17	46.8	35	0.615384615
北京	奥迪A3	Sportback35TFSI自动舒适型	15.98	4.26	27	32	0.591851852
北京	奥迪A4L	35TFSI自动技术型	22	4.13	40.1	45	0.548628429
北京	奥迪Q5	40TFSI技术型	26.38	8.18	46.4	44	0.568534483
北京	奥迪Q5	2.0TFSI舒适型	19	9.01	51.6	95	0.368217054
北京	奥迪Q5	40TFSI技术型	29	5.58	46.4	55	0.625
北京	奥迪A7	30FSI标准型(进口)	31	6.7	75.8	57	0.408970976
北京	奥迪S8	S85.2(进口)	65	9.5	184.5	97	0.352303523
北京	奥迪A7	35FSIquattro技术型(进口)	41	3.3	79	51	0.518987342
北京	奥迪A7	35FSIquattro技术型(进口)	40.5	6.6	79	40	0.512658228
北京	奥迪A1	30TFSI技术型(进口)	15.3	1.76	24.4	31	0.62704918
北京	奥迪A6L	45TFSIquattro运动型	48.5	0.5	57.6	11	0.842013889
北京	奥迪A4L	40TFSIquattro个性运动型	23.4	6.5	37.9	48	0.617414248
北京	奥迪A3	Sportback1.8T尊贵型(进口)	13.8	3.78	35.6	63	0.387640449
北京	奥迪Q5	2.0TFSI进取型	19.28	11.29	41.2	82	0.467961165
北京	奥迪A6L	TFSI技术型	38	1.3	45.5	18	0.835164835
北京	奥迪A8L	A8L45TFSIquattro豪华型(进口)	60	5.4	108.7	46	0.551977921
北京	奥迪Q5	40TFSI技术型	30.5	4.32	46.4	27	0.657327586
北京	奥迪A6L	30FSI舒适型	24	8.1	51.3	72	0.467836257
北京	奥迪A6L	30FSI豪华型	30.5	3.6	55	43	0.554545455
北京	奥迪A6L	TFSI标准型	28	9.85	44.5	51	0.629213483
北京	奥迪A4L	2.0TFSI自动技术型	14	9.6	40.1	77	0.349127182
北京	奥迪A6L	30FSI舒适型	26.2	9	51.3	62	0.510721248
北京	奥迪A4L	35TFSI自动舒适型	23.1	6.75	36.1	38	0.639889197
北京	奥迪A4L	35TFSI自动标准型	22.5	3.96	34	39	0.661764706
北京	奥迪Q5	40TFSI技术型	31	2.9	46.4	29	0.668103448
北京	奥迪A6L	TFSI舒适型	29	6.8	48.5	50	0.597938144
北京	奥迪A6L	TFSI标准型	25.7	8.06	44.5	57	0.57752809
北京	奥迪Q3	35TFSIquattro技术型	18.8	6.64	36.2	55	0.519337017
北京	奥迪A7	2.8FSIquattro进取型(进口)	38	2.19	79	66	0.481012658
北京	奥迪A5	Coupe45TFSI(进口)	29	1	57	35	0.50877193
北京	奥迪A6L	2.4L舒适型	16.7	14.7	51.6	89	0.323643411
北京	奥迪A5	Coupe40TFSI(进口)	26.6	1.6	57	45	0.466666667
北京	奥迪Q5	2.0TFSI舒适型	17.5	8.15	51.6	96	0.339147287
北京	奥迪Q5	40TFSI豪华型	25	6.8	61.6	53	0.405844156
北京	奥迪Q5	2.0TFSI进取型	17	11.2	41.2	100	0.412621359
北京	奥迪A1	1.4TFSIUrban(进口)	10	7.8	24.4	74	0.409836066
北京	奥迪Q7	40TFSISline运动型(进口)	63.88	2.1	85.6	22	0.746261682
北京	奥迪A4L	35TFSI典藏版自动标准型	23.8	2.8	34	25	0.7
北京	奥迪A3	Sportback1.4T舒适型(进口)	10.6	5.21	29.1	75	0.364261168
北京	奥迪A1	30TFSISportback舒适型(进口)	12.68	8.1	28.2	51	0.44964539
北京	奥迪Q5	40TFSI进取型	28.2	10.1	41.6	28	0.677884615
北京	奥迪Q5	40TFSI豪华型	31	7.43	61.6	53	0.503246753
北京	奥迪A6L	2.4L舒适型	15	10.24	51.6	99	0.290697674
北京	奥迪Q5	40TFSIhybrid(进口)	36	4.5	66	44	0.545454545
北京	奥迪A4L	35TFSI自动标准型	22.3	4.78	34	43	0.655882353
北京	奥迪A4L	2.0TFSI舒适型	15	10.41	35.8	91	0.418994413
北京	奥迪A7	35FSIquattro技术型(进口)	40.5	6.6	79	40	0.512658228
北京	奥迪A6L	2.0TFSI自动舒适型	15.98	9.4	45.1	75	0.354323725
北京	奥迪A6L	TFSI舒适型	24.5	4.41	48.5	65	0.505154639
北京	奥迪Q7	3.0TFSI舒适型(200kW)(进口)	35	13.1	103.7	72	0.337512054
北京	奥迪Q5	2.0TFSI舒适型	20.8	10.82	51.6	80	0.403100775
北京	奥迪A6L	30FSI技术型	25.8	9.31	47	58	0.54893617
北京	奥迪A7	50TFSIquattro舒适型(进口)	40.7	8.29	88.8	52	0.458333333
北京	奥迪A8L	A8L30FSI舒适型(进口)	43	6.7	94.5	59	0.455026455
北京	奥迪Q5	40TFSI舒适型	29.3	10.44	52.3	56	0.560229446
北京	奥迪Q5	2.0TFSI进取型	19.8	11	41.2	97	0.480582524
北京	奥迪A4L	35TFSI自动标准型	22.5	3.96	34	39	0.661764706
北京	奥迪Q5	40TFSI技术型	30	5.47	46.4	52	0.646551724
北京	奥迪A4L	2.0TFSI标准型	14	6.66	33.6	104	0.416666667
北京	奥迪A5	Coupe45TFSI(进口)	27.8	4.9	57	46	0.487719298
北京	奥迪A3	Sportback35TFSI风尚型	15	0.74	24.5	21	0.612244898
北京	奥迪Q3	40TFSIquattro越野型(进口)	23.5	0.46	46.5	29	0.505376344
北京	奥迪Q5	40TFSI豪华型	25	6.8	61.6	53	0.405844156
北京	奥迪Q7	40TFSISline运动型(进口)	63.88	2.1	85.6	22	0.746261682
北京	奥迪Q5	2.0TFSI舒适型	23	13.11	51.6	85	0.445736434
北京	奥迪A4L	2.0TFSI自动标准型	22	1.53	33.6	49	0.654761905
北京	奥迪Q5	40TFSI技术型	32	1.92	46.4	24	0.689655172
北京	奥迪Q3	30TFSI舒适型	22	2.59	31.5	32	0.698412698
北京	奥迪Q3	35TFSI舒适型	21.68	2.2	34.3	39	0.632069971
北京	奥迪A6L	2.0TFSI自动标准型	17.7	7.67	42.3	71	0.418439716
北京	奥迪Q5	40TFSI技术型	26	9.05	46.4	48	0.560344828
北京	奥迪Q5	2.0TFSI舒适型	24	11.18	52.3	71	0.458891013
北京	奥迪Q5	2.0TFSI技术型	19	8.7	46	83	0.413043478
北京	奥迪Q5	40TFSI舒适型	30	5.06	52.3	44	0.573613767
北京	奥迪A6L	30FSI豪华型	28	5.47	55	71	0.509090909
北京	奥迪A4L	40TFSI风尚型	29	1.6	40	15	0.725
北京	奥迪A6L	TFSI技术型	32	2.1	45.1	27	0.709534368
北京	奥迪A5	2.0TFSISportback(进口)	23.8	9.4	54.3	63	0.438305709
北京	奥迪A8L	A8L50TFSIquattro尊贵型(进口)	59	2.95	148.2	52	0.398110661
北京	奥迪A6L	TFSI标准型	24.98	4.87	44.5	64	0.561348315
北京	奥迪Q7	35TFSI进取型(进口)	38	9.95	89.1	62	0.426487093
北京	奥迪A1	30TFSISportback技术型(进口)	13.9	1.9	25.5	27	0.545098039
北京	奥迪Q7	3.0TFSI进取型(200kW)(进口)	32	12.47	88.5	86	0.361581921
北京	奥迪A4L	2.0TFSI自动标准型	15.8	7.46	33.6	79	0.470238095
北京	奥迪A6L	TFSI百万纪念智领型	29.8	3.3	43.2	32	0.689814815
北京	奥迪A6L	30FSI舒适型	30	4.33	51.3	47	0.584795322
北京	奥迪A6L	TFSI技术型	33	2.41	45.1	22	0.731707317
北京	奥迪Q5	40TFSI进取型	24.2	9.4	41.6	60	0.581730769
北京	奥迪Q3	40TFSIquattro越野型(进口)	23.5	3.7	46.5	34	0.505376344
北京	奥迪A6L	TFSI舒适型	28.1	4.87	48.5	55	0.579381443
北京	奥迪Q5	40TFSI技术型	25	4.5	46.4	59	0.538793103
北京	奥迪Q5	40TFSI舒适型	28.3	7.53	52.3	55	0.541108987
北京	奥迪A3	Limousine35TFSI自动舒适型	16.5	4.3	27.7	45	0.59566787
北京	奥迪A4L	35TFSI典藏版Sline舒适型	24.5	3.1	36.1	30	0.67867036
北京	奥迪A4L	35TFSI自动标准型	23.3	6.2	33.6	37	0.693452381
北京	奥迪Q5	2.0TFSI动感型	23.5	7.98	57.4	80	0.409407666
北京	奥迪A7	35FSIquattro技术型(进口)	40.5	6.6	79	40	0.512658228
北京	奥迪A8L	A8L3.0TFSIquattro舒适型(213kW)(进口)	42.6	13.3	100.7	42	0.423038729
北京	奥迪A5	2.0TFSICoupe风尚版(进口)	21.5	4.37	61.7	83	0.348460292
北京	奥迪A6L	2.0TFSI自动标准型	15.3	13.3	42.3	89	0.361702128
北京	奥迪TT	TTCoupe45TFSI彩色梦幻版(进口)	25	1.39	58.2	58	0.429553265
北京	奥迪A6L	2.0TFSI自动舒适型	15.98	9.4	45.1	75	0.354323725
北京	奥迪Q7	3.0TFSI技术型(200kW)(进口)	33	12.94	95	87	0.347368421
北京	奥迪Q7	3.0TFSI技术型(200kW)(进口)	39	7.75	95.6	68	0.407949791
北京	奥迪A4L	35TFSI自动舒适型	19	4.2	35.8	50	0.530726257
北京	奥迪Q5	2.0TFSI舒适型	20.8	10.82	51.6	80	0.403100775
北京	奥迪A6L	30FSI技术型	25.8	9.31	47	58	0.54893617
北京	奥迪A1	1.4TFSIEgoplus(进口)	11	4.6	31.5	76	0.349206349
北京	奥迪Q3	35TFSI进取型	17.98	8.17	30.9	58	0.581877023
北京	奥迪A7	50TFSIquattro舒适型(进口)	40.7	8.29	88.8	52	0.458333333
北京	奥迪A4L	35TFSI自动舒适型	24.5	2.68	36.1	36	0.67867036
北京	奥迪A4L	35TFSI自动舒适型	18.5	6.65	35.8	59	0.516759777
北京	奥迪A4L	35TFSI自动标准型	22.5	3.96	34	39	0.661764706
北京	奥迪Q5	2.0TFSI进取型	18.5	10.7	41.2	86	0.449029126
北京	奥迪Q5	40TFSI技术型	30.68	4.73	46.8	36	0.655555556
北京	奥迪A6L	TFSI标准型	27.5	5.6	44.5	46	0.617977528
北京	奥迪Q3	35TFSI舒适型	18	4.66	34.3	60	0.524781341
北京	奥迪Q3	35TFSIquattro技术型	18.8	6.64	36.2	55	0.519337017
北京	奥迪Q7	45TFSI技术型(进口)	68.88	4.88	92	23	0.748695652
北京	奥迪Q7	35TFSI运动型(进口)	50	4.18	97.4	40	0.513347023
北京	奥迪TT	TTCoupe45TFSI(进口)	27.9	8.76	56.3	46	0.495559503
北京	奥迪A1	30TFSI中国限量版Ego(进口)	12.98	6.3	29.5	60	0.44
北京	奥迪A6L	TFSI百万纪念智领型	29	4.3	43.2	37	0.671296296
北京	奥迪Q3	30TFSI风尚型	20.5	1.01	30.8	27	0.665584416
北京	奥迪A4L	2.0TFSI舒适型	18	4.98	35.8	83	0.502793296
北京	奥迪Q5	2.0TFSI技术型	20.9	14.7	46.4	79	0.450431034
北京	奥迪A6L	TFSI标准型	30	8.34	44.5	41	0.674157303
北京	奥迪A6L	30FSI豪华型	27.5	11.12	55	64	0.5
北京	奥迪A3	Sportback35TFSI自动舒适型	18	2.8	27	39	0.666666667
北京	奥迪A6L	TFSI标准型	28	6.61	44.5	67	0.629213483
北京	奥迪A5	Sportback45TFSIquattro(进口)	32	3.4	63.5	48	0.503937008
北京	奥迪A5	Cabriolet45TFSI(进口)	39	1.42	64.9	32	0.600924499
北京	奥迪Q7	35TFSI进取型(进口)	46	6.1	89.8	53	0.512249443
北京	奥迪Q5	40TFSI技术型	24.8	7	46.4	60	0.534482759
北京	奥迪A8L	A8L45TFSIquattro舒适型(进口)	55	5.3	100.7	73	0.546176763
北京	奥迪A6L	30FSI舒适型	23.9	5.9	51.3	71	0.46588694
北京	奥迪A6L	2.0TFSI自动舒适型	17.5	6.3	45.1	74	0.388026608
北京	奥迪A3	Sportback35TFSI百万纪念舒享型	17.8	2.06	26	30	0.684615385
北京	奥迪A6L	30FSI舒适型	27.3	3.4	51.3	67	0.532163743
北京	奥迪Q5	2.0TFSI技术型	22	9.4	46.4	72	0.474137931
北京	奥迪A6L	30FSI百万纪念舒享型	33.5	3.8	48.8	42	0.68647541
北京	奥迪Q7	3.0TFSI进取型(200kW)(进口)	42.8	5.8	89.1	69	0.480359147
北京	奥迪A6L	2.4L技术型	18.8	7.92	47.9	75	0.392484342
北京	奥迪A4L	35TFSI自动标准型	16.3	8.1	33.6	63	0.485119048
北京	奥迪Q7	3.0TFSI舒适型(245kW)(进口)	40	8.6	126	83	0.317460317
北京	奥迪A6L	30FSI舒适型	26.8	8.3	51.3	65	0.522417154
北京	奥迪A6L	2.0TFSI自动舒适型	14.98	12.2	42.3	83	0.354137116
北京	奥迪Q5	2.0TFSI进取型	20.3	12.4	41.2	99	0.492718447
北京	奥迪A4L	35TFSI自动标准型	22	3.23	34	49	0.647058824
北京	奥迪A6L	TFSI标准型	28	3.45	44.5	40	0.629213483
北京	奥迪A6L	TFSI舒适型	26	4	48.5	64	0.536082474
北京	奥迪A6L	TFSI舒适型	30.5	3.5	48.5	46	0.628865979
北京	奥迪Q3	35TFSI进取型	16.7	6	30.9	59	0.540453074
北京	奥迪A6L	2.0T奥运限量版	10	18.1	37.2	137	0.268817204
北京	奥迪A6L	TFSI舒适型	24.5	9.5	48.5	69	0.505154639
北京	奥迪A6L	2.0TFSI自动标准型	14.5	11.6	43.4	98	0.334101382
北京	奥迪A6L	2.0TFSI自动标准型	15	9.38	43.4	96	0.34562212
北京	奥迪A6L	30FSI舒适型	26.18	5.8	50.9	57	0.514341847
北京	奥迪A4L	35TFSI自动标准型	18.9	10.6	33.6	51	0.5625
北京	奥迪Q3	30TFSI风尚型	23	1.2	31.6	11	0.727848101
北京	奥迪Q5	40TFSI进取型	31	4.02	42.1	38	0.736342043
北京	奥迪A4L	45TFSIquattro个性运动型	25.6	4.55	38.3	34	0.668407311
北京	奥迪A4L	35TFSI自动标准型	19.88	10.9	33.6	67	0.591666667
北京	奥迪TT	TTCoupe2.0TFSI(进口)	22.5	3	56.3	64	0.39964476
北京	奥迪Q3	30TFSI风尚型	22.6	1.03	31.6	12	0.715189873
北京	奥迪A3	Limousine35TFSI风尚型	18.5	3.34	25.2	17	0.734126984
北京	奥迪A6L	TFSI技术型	31.8	4.64	45.1	25	0.705099778
北京	奥迪A3	Sportback35TFSI自动舒适型	18	2.8	27	39	0.666666667
北京	奥迪A4L	35TFSI自动舒适型	19	3.89	35.8	72	0.530726257
北京	奥迪Q5	2.0TFSI舒适型	23	9.34	52.3	75	0.439770554
北京	奥迪A5	改款Sportback45TFSI舒适型(进口)	33	3.52	47.5	15	0.694736842
北京	奥迪A8L	A8L45TFSIquattro豪华型(进口)	43.3	9.52	108.7	52	0.398344066
北京	奥迪A6L	2.0TFSI自动标准型	13.2	12.4	43.4	93	0.304147465
北京	奥迪A6L	TFSI技术型	30	3.02	45.5	13	0.659340659
北京	奥迪A5	改款Sportback45TFSI舒适型(进口)	29	4.45	47.5	15	0.610526316
北京	奥迪A6L	2.4L豪华型	18	9.48	58.8	77	0.306122449
北京	奥迪A4L	35TFSI自动标准型	19.1	2.84	33.6	47	0.568452381
北京	奥迪A6L	TFSI标准型	25.2	6.39	44.5	47	0.566292135
北京	奥迪A3	Limousine35TFSI百万纪念智领型	15.5	3.64	25.4	31	0.61023622
北京	奥迪A3	Limousine35TFSI百万纪念舒享型	16	3.54	26.7	34	0.599250936
北京	奥迪A4L	35TFSI百万纪念舒享版型	20	2.22	34.9	44	0.573065903
北京	奥迪A4L	35TFSI自动舒适型	16.8	4.46	35.8	71	0.469273743
北京	奥迪A3	Sportback35TFSI风尚型	18	0.97	25.2	12	0.714285714
北京	奥迪Q3	35TFSI舒适型	18.5	3.5	34.3	37	0.539358601
北京	奥迪A8L	A8L45TFSIquattro豪华型(进口)	35.93	23.08	108.7	64	0.330542778
北京	奥迪A6L	30FSI技术型	22.1	14.55	47	59	0.470212766
北京	奥迪Q5	40TFSI技术型	26	3.09	46.8	37	0.555555556
北京	奥迪A6L	TFSI技术型	31.5	1.25	45.5	12	0.692307692
北京	奥迪A6L	TFSI标准型	25.5	2.04	44.5	32	0.573033708
北京	奥迪A6L	30周年年型45TFSIquattro豪华型	41.8	1.48	63.7	8	0.656200942
北京	奥迪Q3	30TFSI时尚型	18.5	1.55	28.1	17	0.658362989
北京	奥迪A1	30TFSISportback时尚型(进口)	10.5	1.75	22.8	20	0.460526316
北京	奥迪A6L	45TFSIquattro运动型	45	2.16	57.6	9	0.78125
北京	奥迪A3	Limousine35TFSI进取型	13.8	2.8	20.7	17	0.666666667
北京	奥迪A4L	30TFSI自动舒适型	20.5	4.3	31.6	33	0.648734177
北京	奥迪A6L	50TFSIquattro豪华型	44.5	5.08	71.9	19	0.61891516
北京	奥迪A4L	35TFSI典藏版自动标准型	19.9	7.13	34	25	0.585294118
北京	奥迪A4L	40TFSIquattro个性运动型	20	5.85	37.9	49	0.527704485
北京	奥迪A4L	2.0TFSI舒适型	11	11.3	35.8	92	0.30726257
北京	奥迪A7	40TFSI进取型(进口)	44	2.05	71.4	11	0.616246499
北京	奥迪Q7	3.0TDI领先型(进口)	40	13.56	96.2	69	0.415800416
北京	奥迪A6L	2.0TFSI自动标准型	13.96	14.9	43.4	100	0.321658986
北京	奥迪Q5	40TFSI进取型	40	0.1	43.5	9	0.91954023
北京	奥迪A4L	35TFSI典藏版Sline舒适型	23	3.77	36.1	29	0.637119114
北京	奥迪A3	Limousine35TFSI自动舒适型	13.76	7.31	27.7	44	0.496750903
北京	奥迪A3	Limousine35TFSI百万纪念智领型	15.3	2.52	25.4	21	0.602362205
北京	奥迪A3	Sportback35TFSI自动时尚型	13.23	5.56	23.8	42	0.555882353
北京	奥迪A6L	TFSI百万纪念智领型	26.8	6.3	43.2	32	0.62037037
北京	奥迪A3	Limousine35TFSI进取型	17.48	2.6	21.1	14	0.828436019
北京	奥迪Q5	40TFSIhybrid(进口)	36	4.5	66	44	0.545454545
北京	奥迪Q3	30TFSI进取型	19.9	3.86	29	35	0.686206897
北京	奥迪Q5	40TFSI进取型	28	1.53	42.1	34	0.665083135
北京	奥迪A4L	35TFSI自动标准型	21	4.1	34	32	0.617647059
北京	奥迪A4L	35TFSI自动舒适型	20	4.2	35.8	46	0.558659218
北京	奥迪A6L	30周年年型45TFSIquattro运动型	41.5	1.63	55	5	0.754545455
北京	奥迪A4L	35TFSI自动标准型	16.8	5.58	33.6	61	0.5
北京	奥迪A6L	TFSI标准型	21.5	13.35	44.5	69	0.483146067
北京	奥迪A3	Limousine35TFSI风尚型	15	1.38	25.2	26	0.595238095
北京	奥迪Q5	40TFSI进取型	31	0.76	43.5	12	0.712643678
北京	奥迪A6L	TFSI标准型	25	9.89	44.5	40	0.561797753
北京	奥迪A6L	2.4L舒适型	14.1	12.73	51.6	85	0.273255814
北京	奥迪Q5	40TFSI技术型	25	7.4	46.4	57	0.538793103
北京	奥迪A4L	35TFSI自动标准型	21	4	34	43	0.617647059
北京	奥迪A4L	45TFSIquattro个性运动型	25	3.1	38.3	45	0.652741514
北京	奥迪A6L	2.4L舒适型	15.5	9.19	51.6	77	0.300387597
北京	奥迪TT	TTCoupe2.0TFSI(进口)	22.3	8.45	56.3	84	0.396092362
北京	奥迪A6L	TFSI标准型	24.98	5.27	44.5	48	0.561348315
北京	奥迪Q3	35TFSI进取型	18.88	7.63	30.9	54	0.611003236
北京	奥迪A6L	30FSI舒适型	34	3.8	51.7	19	0.657640232
北京	奥迪A4L	35TFSI自动标准型	20.9	3.2	34	33	0.614705882
北京	奥迪A6L	30FSI舒适型	25.68	7.25	51.3	67	0.500584795
北京	奥迪Q5	40TFSI进取型	27.75	4.92	42.1	36	0.659144893
北京	奥迪A6L	TFSI舒适型	27.1	6.19	48.5	43	0.558762887
北京	奥迪Q3	30TFSI标准型	18.5	1.22	25.4	23	0.728346457
北京	奥迪Q7	35TFSI运动型(进口)	47	5.2	97.5	51	0.482051282
北京	奥迪A4L	35TFSI百万纪念舒享版型	21.7	4.18	34.9	38	0.621776504
北京	奥迪A7	50TFSIquattro舒适型(进口)	38	11.36	88.8	61	0.427927928
北京	奥迪A3	Limousine35TFSI领英型	15.8	1.92	23.4	23	0.675213675
北京	奥迪A4L	35TFSI自动标准型	20.8	7.66	34	34	0.611764706
北京	奥迪Q5	40TFSI舒适型	34	7.2	52.7	31	0.64516129
北京	奥迪A4L	40TFSIquattro个性运动型	20.48	8.6	37.9	48	0.540369393
北京	奥迪A6L	TFSI标准型	26	12.56	44.5	39	0.584269663
北京	奥迪A6L	30FSI舒适型	27	12.08	51.3	57	0.526315789
北京	奥迪Q3	35TFSIquattro舒适型(进口)	18	12.4	40.9	64	0.4400978
北京	奥迪A3	Limousine35TFSI风尚型	17.3	3.92	25.2	22	0.686507937
北京	奥迪A3	Sportback35TFSI自动舒适型	14	3.73	27	47	0.518518519
北京	奥迪A4L	35TFSI典藏版自动标准型	26	1.51	34	26	0.764705882
北京	奥迪A4L	40TFSI进取型	27.1	0.98	32.5	17	0.833846154
北京	奥迪A6L	30FSI技术型	26	7.63	46.6	57	0.557939914
北京	奥迪A6L	TFSI标准型	27.5	6.75	44.5	33	0.617977528
北京	奥迪A3	Sportback35TFSI风尚型	18	3.09	24.5	22	0.734693878
北京	奥迪A4L	35TFSI自动标准型	20.5	9.81	34	39	0.602941176
北京	奥迪Q3	40TFSIquattro豪华型	20.6	6.4	46.5	50	0.443010753
北京	奥迪A1	1.4TFSIEgoplus(进口)	15	5.8	31.5	75	0.476190476
北京	奥迪Q7	35TFSI进取型(进口)	33	5	89.1	63	0.37037037
北京	奥迪A6L	30FSI舒适型	39	2.3	51.7	17	0.754352031
北京	奥迪A4L	Plus40TFSI运动型	33.5	0.6	40.5	10	0.827160494
北京	奥迪Q7	35TFSI进取型(进口)	41.5	5.52	89.1	53	0.465768799
北京	奥迪Q5	40TFSI技术型	29	2.3	46.8	38	0.61965812
北京	奥迪A3	Cabriolet40TFSI(进口)	25.58	7.3	40.1	37	0.637905237
北京	奥迪A6L	2.4L舒适型	16	14.9	51.6	91	0.310077519
北京	奥迪A6L	TFSI舒适型	26.99	5.59	48.5	43	0.556494845
北京	奥迪A6L	2.4L豪华型	19.5	8.98	58.8	77	0.331632653
北京	奥迪A4L	2.0TFSI舒适型	13.9	7.34	35.8	91	0.388268156
北京	奥迪A6L	TFSI标准型	30	1.3	44.5	19	0.674157303
北京	奥迪A3	Limousine35TFSI百万纪念智领型	17.5	3.4	25.4	34	0.688976378
北京	奥迪Q5	2.0TFSI进取型	17	8.42	41.2	97	0.412621359
北京	奥迪A4L	35TFSI自动豪华型	24	2.2	43.6	44	0.550458716
北京	奥迪Q5	40TFSI技术型	31.28	4.85	46.4	28	0.674137931
北京	奥迪Q7	35TFSI运动型(进口)	41.5	10.22	97.5	54	0.425641026
北京	奥迪A6L	TFSI技术型	31.5	1.92	45.1	23	0.698447894
北京	奥迪A6L	35FSI舒适型	28.8	10.7	59.9	65	0.480801336
北京	奥迪Q5	40TFSI技术型	27	8.69	46.8	38	0.576923077
北京	奥迪A4L	2.0TFSI标准型	12.1	9.27	33.6	97	0.360119048
北京	奥迪Q5	40TFSI技术型	26.5	9.77	46.4	62	0.57112069
北京	奥迪Q3	35TFSIquattro技术型	22.5	6.6	36.2	44	0.621546961
北京	奥迪Q5	2.0TFSI舒适型	23	5.21	52.3	76	0.439770554
北京	奥迪A8L	A8L45TFSIquattro豪华型(进口)	43.8	10.62	110.9	47	0.394950406
北京	奥迪A5	2.0TFSISportback(进口)	21	10.88	54.3	65	0.386740331
北京	奥迪A8L	A8L3.0TFSIquattro尊贵型(245kW)(进口)	41	9.12	147.8	74	0.277401894
北京	奥迪Q5	40TFSI技术型	23.7	7.44	46.4	52	0.510775862
北京	奥迪Q5	Plus40TFSI技术型	33	0.82	46.4	8	0.711206897
北京	奥迪Q7	35TFSI进取型(进口)	36	14.3	89.1	50	0.404040404
北京	奥迪Q5	2.0TFSI进取型	20	8.41	41.6	77	0.480769231
北京	奥迪A4L	35TFSI自动标准型	19.7	8.05	34	28	0.579411765
北京	奥迪A4L	35TFSI自动标准型	18.3	4.52	33.6	55	0.544642857
北京	奥迪A4L	45TFSIquattro个性运动型	23.8	14.06	38.3	46	0.621409922
北京	奥迪A6L	2.0TFSI自动标准型	15.8	10.07	42.3	75	0.373522459
北京	奥迪A4L	2.0TFSI自动标准型	15.58	7.5	33.6	79	0.463690476
北京	奥迪A6L	2.4L舒适型	19	4.81	51.6	81	0.368217054
北京	奥迪A4L	35TFSI典藏版自动标准型	22.5	3.1	34	30	0.661764706
北京	奥迪A6L	TFSI舒适型	26	8	48.5	50	0.536082474
北京	奥迪Q3	35TFSIquattro技术型	18	4.62	36.2	36	0.497237569
北京	奥迪Q3	30TFSI舒适型	18.8	5.8	31.5	32	0.596825397
北京	奥迪A4L	35TFSI自动舒适型	22.5	5.53	36.1	44	0.623268698
北京	奥迪A8L	A8L45TFSIquattro舒适型(进口)	41	3.71	101.1	60	0.40553907
北京	奥迪Q7	35TFSI运动型(进口)	44	9.22	97.4	37	0.45174538
北京	奥迪Q7	3.0TFSI舒适型(200kW)(进口)	28.88	23.85	102.9	80	0.280660836
北京	奥迪A6L	TFSI技术型	30	3.78	45.5	19	0.659340659
北京	奥迪A6L	TFSI技术型	31	5.01	45.1	25	0.687361419
北京	奥迪Q5	40TFSI舒适型	33	1.61	51	12	0.647058824
北京	奥迪Q3	35TFSI舒适型	18.3	4.2	34.3	43	0.533527697
北京	奥迪A3	Sportback35TFSI自动时尚型	13.5	2.3	23.8	37	0.567226891
北京	奥迪A3	Sportback1.8T豪华型(进口)	11.2	5.46	33.5	97	0.334328358
北京	奥迪A3	Limousine35TFSI进取型	15	2.08	20.7	19	0.724637681
北京	奥迪Q5	40TFSI技术型	24	10	46.4	53	0.517241379
北京	奥迪Q3	35TFSIquattro舒适型	18.4	6.7	38.7	48	0.475452196
